#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
7   1   65.000000   0.020000   0.031158   2467.870400  1.797533690000e-03   1.797533690000e-03    7.283744276037e-07   7.283744276037e-07   80
7   2   65.000000   0.060000   0.061567   2442.105359  4.434422610000e-04   4.434422610000e-04    1.815819531970e-07   1.815819531970e-07   80
7   3   65.000000   0.100000   0.098469   2392.246813  9.187599950000e-05   9.187599950000e-05    3.840573598039e-08   3.840573598039e-08   80
7   4   65.000000   0.140000   0.137522   2301.017774  2.209838100000e-05   2.209838100000e-05    9.603741983090e-09   9.603741983090e-09   80
7   5   65.000000   0.180000   0.177716   2234.399218  6.312793250000e-06   6.312793250000e-06    2.825275447263e-09   2.825275447263e-09   80
7   6   65.000000   0.220000   0.217850   2198.224040  2.133768080000e-06   2.133768080000e-06    9.706781661800e-10   9.706781661800e-10   80
7   7   65.000000   0.260000   0.258873   2181.679779  8.192090990000e-07   8.192090990000e-07    3.754946564044e-10   3.754946564044e-10   80
7   8   65.000000   0.300000   0.299371   2185.762836  3.718770440000e-07   3.718770440000e-07    1.701360448971e-10   1.701360448971e-10   80
7   9   65.000000   0.340000   0.339830   2193.366258  1.962110100000e-07   1.962110100000e-07    8.945656444032e-11   8.945656444032e-11   80
7   10   65.000000   0.380000   0.379859   2214.319928  1.192443740000e-07   1.192443740000e-07    5.385146585738e-11   5.385146585738e-11   80
7   11   65.000000   0.420000   0.419719   2251.164902  8.025376500000e-08   8.025376500000e-08    3.564988283564e-11   3.564988283564e-11   80
7   12   65.000000   0.460000   0.459623   2288.382047  5.719867350000e-08   5.719867350000e-08    2.499524656514e-11   2.499524656514e-11   80
7   13   65.000000   0.500000   0.499139   2331.278683  4.226627570000e-08   4.226627570000e-08    1.813008286320e-11   1.813008286320e-11   80
7   14   65.000000   0.540000   0.538416   2380.104447  3.178087250000e-08   3.178087250000e-08    1.335272178499e-11   1.335272178499e-11   80
7   15   65.000000   0.580000   0.577658   2421.701128  2.397631850000e-08   2.397631850000e-08    9.900610039275e-12   9.900610039275e-12   80
7   16   65.000000   0.620000   0.616164   2471.171316  1.828362420000e-08   1.828362420000e-08    7.398768382273e-12   7.398768382273e-12   80
7   17   65.000000   0.660000   0.654701   2541.797929  1.403809250000e-08   1.403809250000e-08    5.522898708759e-12   5.522898708759e-12   80
7   18   65.000000   0.700000   0.693899   2742.970239  1.116496420000e-08   1.116496420000e-08    4.070392030236e-12   4.070392030236e-12   80
7   19   65.000000   0.740000   0.730680   2937.371589  8.900633080000e-09   8.900633080000e-09    3.030135211129e-12   3.030135211129e-12   80
7   20   65.000000   0.780000   0.761703   3603.602497  8.472104560000e-09   8.472104560000e-09    2.351009737354e-12   2.351009737354e-12   80
