#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
2   16   15.000000   0.620000   2667.874223  2.219438180000e-08   2.219438180000e-08    8.319125995019e-12   8.319125995019e-12   750_set2
2   16   15.000000   0.620000   1723.711543  1.330697540000e-08   1.330697540000e-08    7.719954915914e-12   7.719954915914e-12   580_set1
2   16   15.000000   0.620000   1724.334242  1.327751110000e-08   1.327751110000e-08    7.700079704153e-12   7.700079704153e-12   580_set2
2   16   15.000000   0.620000   2530.357630  1.885475780000e-08   1.885475780000e-08    7.451420137793e-12   7.451420137793e-12   750_set1
2   16   15.000000   0.620000   2540.774389  1.789418050000e-08   1.789418050000e-08    7.042805759327e-12   7.042805759327e-12   750_set3
2   17   15.000000   0.660000   1520.299229  8.420709520000e-09   8.420709520000e-09    5.538850089097e-12   5.538850089097e-12   580_set1
2   17   15.000000   0.660000   1516.854852  8.398043920000e-09   8.398043920000e-09    5.536484858078e-12   5.536484858078e-12   580_set2
2   17   15.000000   0.660000   2244.488298  1.200714330000e-08   1.200714330000e-08    5.349612787333e-12   5.349612787333e-12   750_set2
2   17   15.000000   0.660000   2239.507099  1.197812240000e-08   1.197812240000e-08    5.348552994250e-12   5.348552994250e-12   750_set1
2   17   15.000000   0.660000   2214.928168  1.156450710000e-08   1.156450710000e-08    5.221165754753e-12   5.221165754753e-12   750_set3
2   18   15.000000   0.700000   1375.837606  5.473334340000e-09   5.473334340000e-09    3.978183410695e-12   3.978183410695e-12   580_set1
2   18   15.000000   0.700000   1376.257856  5.449790040000e-09   5.449790040000e-09    3.959861167179e-12   3.959861167179e-12   580_set2
2   18   15.000000   0.700000   1932.783030  7.299744520000e-09   7.299744520000e-09    3.776804952597e-12   3.776804952597e-12   750_set3
2   18   15.000000   0.700000   1918.915633  7.124192550000e-09   7.124192550000e-09    3.712613742618e-12   3.712613742618e-12   750_set2
2   18   15.000000   0.700000   1914.412848  7.093574850000e-09   7.093574850000e-09    3.705352718151e-12   3.705352718151e-12   750_set1
2   19   15.000000   0.740000   1284.920885  3.666458420000e-09   3.666458420000e-09    2.853450716540e-12   2.853450716540e-12   580_set2
2   19   15.000000   0.740000   1284.833379  3.639119910000e-09   3.639119910000e-09    2.832367192104e-12   2.832367192104e-12   580_set1
2   19   15.000000   0.740000   1681.311571  4.457670260000e-09   4.457670260000e-09    2.651305288614e-12   2.651305288614e-12   750_set3
2   19   15.000000   0.740000   1681.068718  4.433448430000e-09   4.433448430000e-09    2.637279715296e-12   2.637279715296e-12   750_set2
2   19   15.000000   0.740000   1677.261338  4.397593900000e-09   4.397593900000e-09    2.621889505450e-12   2.621889505450e-12   750_set1
2   20   15.000000   0.780000   1231.102867  2.572021210000e-09   2.572021210000e-09    2.089200893722e-12   2.089200893722e-12   580_set1
2   20   15.000000   0.780000   1222.394413  2.500568520000e-09   2.500568520000e-09    2.045631502735e-12   2.045631502735e-12   580_set2
2   20   15.000000   0.780000   1478.023412  2.768249950000e-09   2.768249950000e-09    1.872940528225e-12   1.872940528225e-12   750_set1
2   20   15.000000   0.780000   1485.682226  2.774349880000e-09   2.774349880000e-09    1.867391176557e-12   1.867391176557e-12   750_set3
2   20   15.000000   0.780000   1479.997645  2.763359570000e-09   2.763359570000e-09    1.867137815615e-12   1.867137815615e-12   750_set2
2   21   15.000000   0.820000   1330.871705  1.773708150000e-09   1.773708150000e-09    1.332741648452e-12   1.332741648452e-12   750_set1
2   21   15.000000   0.820000   1328.532877  1.770179720000e-09   1.770179720000e-09    1.332432001229e-12   1.332432001229e-12   750_set2
2   21   15.000000   0.820000   1329.408218  1.759689770000e-09   1.759689770000e-09    1.323663977832e-12   1.323663977832e-12   750_set3
2   22   15.000000   0.860000   1228.766444  1.163374050000e-09   1.163374050000e-09    9.467820802567e-13   9.467820802567e-13   750_set1
2   22   15.000000   0.860000   1228.254490  1.159760400000e-09   1.159760400000e-09    9.442346105325e-13   9.442346105325e-13   750_set2
2   22   15.000000   0.860000   1228.821281  1.156785990000e-09   1.156785990000e-09    9.413785453476e-13   9.413785453476e-13   750_set3
2   23   15.000000   0.900000   1185.858578  8.386456760000e-10   8.386456760000e-10    7.072054725230e-13   7.072054725230e-13   750_set1
2   23   15.000000   0.900000   1181.339781  8.249119270000e-10   8.249119270000e-10    6.982850660474e-13   6.982850660474e-13   750_set2
