#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
95.000000   0.030483   7.489256362641e-07
95.000000   0.059840   1.962802944871e-07
95.000000   0.097829   3.929222722930e-08
95.000000   0.136064   1.004639567423e-08
95.000000   0.175239   3.023732303212e-09
95.000000   0.213577   1.079099526510e-09
95.000000   0.251449   4.415795669962e-10
95.000000   0.287527   2.119636916971e-10
