#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
105.000000   0.029324   7.861284122964e-07
105.000000   0.059195   2.020460278655e-07
105.000000   0.094350   4.498830801626e-08
105.000000   0.130814   1.194783363883e-08
105.000000   0.164064   4.181581893292e-09
