#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,2]/   pm_bin[f,3]/   red_pwiaXsec_theory[f,4]/    red_fsiXsec_theory[f,5]/
105.000000   0.020000   7.725791392524e-07   7.725791392524e-07
105.000000   0.060000   1.973542016062e-07   1.973542016062e-07
105.000000   0.100000   4.377087784235e-08   4.377087784235e-08
105.000000   0.140000   1.163798876490e-08   1.163798876490e-08
105.000000   0.180000   4.093516137413e-09   4.093516137413e-09
