#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
5.000000   0.032595   6.861377369882e-07
5.000000   0.061829   1.804301261262e-07
5.000000   0.098778   3.848266638969e-08
5.000000   0.136459   1.023491171732e-08
5.000000   0.174145   3.285051978594e-09
5.000000   0.209935   1.270967658070e-09
5.000000   0.245677   5.460589505952e-10
