#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,0]/  pm_avg[f,1]/   red_pwiaXsec_theory[f,2]/
95.000000   0.030483   7.499859702330e-07
95.000000   0.059840   1.969920091400e-07
95.000000   0.097829   3.967637024592e-08
95.000000   0.136064   1.025687037819e-08
95.000000   0.175239   3.139660408382e-09
95.000000   0.213577   1.141639928658e-09
95.000000   0.251449   4.723597289383e-10
95.000000   0.287527   2.245420294920e-10
