#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
5   1   45.000000   0.020000   0.031473   2432.394208  1.748471680000e-03   1.748471680000e-03    7.188274311168e-07   7.188274311168e-07   80
5   2   45.000000   0.060000   0.062411   2341.379568  4.094733890000e-04   4.094733890000e-04    1.748855224485e-07   1.748855224485e-07   80
5   3   45.000000   0.100000   0.099207   2206.699842  8.244783020000e-05   8.244783020000e-05    3.736250333225e-08   3.736250333225e-08   80
5   4   45.000000   0.140000   0.138440   2051.036486  1.913185120000e-05   1.913185120000e-05    9.327894130890e-09   9.327894130890e-09   80
5   5   45.000000   0.180000   0.178375   1937.085220  5.372775550000e-06   5.372775550000e-06    2.773639225847e-09   2.773639225847e-09   80
5   6   45.000000   0.220000   0.218252   1830.810189  1.759167080000e-06   1.759167080000e-06    9.608680848345e-10   9.608680848345e-10   80
5   7   45.000000   0.260000   0.257816   1737.996750  6.672184470000e-07   6.672184470000e-07    3.839008599987e-10   3.839008599987e-10   80
5   8   45.000000   0.300000   0.297900   1655.983512  2.890417870000e-07   2.890417870000e-07    1.745438797581e-10   1.745438797581e-10   80
5   9   45.000000   0.340000   0.337974   1597.462413  1.466364410000e-07   1.466364410000e-07    9.179335914679e-11   9.179335914679e-11   80
5   10   45.000000   0.380000   0.378275   1553.758836  8.508700880000e-08   8.508700880000e-08    5.476204339346e-11   5.476204339346e-11   80
5   11   45.000000   0.420000   0.418040   1517.266775  5.483026800000e-08   5.483026800000e-08    3.613752630944e-11   3.613752630944e-11   80
5   11   45.000000   0.420000   0.429843   6734.445189  2.278186980000e-07   2.278186980000e-07    3.382887403585e-11   3.382887403585e-11   580_set1
5   11   45.000000   0.420000   0.431761   6787.685920  2.256902160000e-07   2.256902160000e-07    3.324994978554e-11   3.324994978554e-11   580_set2
5   12   45.000000   0.460000   0.457495   1496.028755  3.791760280000e-08   3.791760280000e-08    2.534550400403e-11   2.534550400403e-11   80
5   12   45.000000   0.460000   0.466157   6381.118830  1.588267830000e-07   1.588267830000e-07    2.489011523391e-11   2.489011523391e-11   580_set1
5   12   45.000000   0.460000   0.466716   6400.294656  1.585908980000e-07   1.585908980000e-07    2.477868700175e-11   2.477868700175e-11   580_set2
5   13   45.000000   0.500000   0.497689   1487.570699  2.711396290000e-08   2.711396290000e-08    1.822700791178e-11   1.822700791178e-11   80
5   13   45.000000   0.500000   0.503380   6155.172357  1.143801810000e-07   1.143801810000e-07    1.858277467566e-11   1.858277467566e-11   580_set2
5   13   45.000000   0.500000   0.503416   6141.017332  1.140949730000e-07   1.140949730000e-07    1.857916479171e-11   1.857916479171e-11   580_set1
5   14   45.000000   0.540000   0.537166   1480.413688  1.980850470000e-08   1.980850470000e-08    1.338038472662e-11   1.338038472662e-11   80
5   14   45.000000   0.540000   0.541691   5958.708919  8.281148230000e-08   8.281148230000e-08    1.389755455850e-11   1.389755455850e-11   580_set1
5   14   45.000000   0.540000   0.541831   5938.981634  8.245918150000e-08   8.245918150000e-08    1.388439745763e-11   1.388439745763e-11   580_set2
5   14   45.000000   0.540000   0.550824   7874.301928  1.016966180000e-07   1.016966180000e-07    1.291500109215e-11   1.291500109215e-11   750_set3
5   14   45.000000   0.540000   0.552924   7960.211540  1.012210250000e-07   1.012210250000e-07    1.271587124178e-11   1.271587124178e-11   750_set2
5   14   45.000000   0.540000   0.553267   7962.234321  1.009863540000e-07   1.009863540000e-07    1.268316780551e-11   1.268316780551e-11   750_set1
5   15   45.000000   0.580000   0.576070   1487.775488  1.473835760000e-08   1.473835760000e-08    9.906304895379e-12   9.906304895379e-12   80
5   15   45.000000   0.580000   0.580739   5782.957071  5.989566450000e-08   5.989566450000e-08    1.035727289078e-11   1.035727289078e-11   580_set1
5   15   45.000000   0.580000   0.580799   5787.628570  5.992103740000e-08   5.992103740000e-08    1.035329698084e-11   1.035329698084e-11   580_set2
5   15   45.000000   0.580000   0.585936   7504.321992  7.449174670000e-08   7.449174670000e-08    9.926512585602e-12   9.926512585602e-12   750_set2
5   15   45.000000   0.580000   0.586168   7484.654725  7.416787740000e-08   7.416787740000e-08    9.909325162625e-12   9.909325162625e-12   750_set1
5   15   45.000000   0.580000   0.586750   7460.743342  7.361301780000e-08   7.361301780000e-08    9.866713600185e-12   9.866713600185e-12   750_set3
5   16   45.000000   0.620000   0.615329   1511.563400  1.106807780000e-08   1.106807780000e-08    7.322271629493e-12   7.322271629493e-12   80
5   16   45.000000   0.620000   0.620062   5597.024126  4.301193360000e-08   4.301193360000e-08    7.684786170600e-12   7.684786170600e-12   580_set2
5   16   45.000000   0.620000   0.620139   5602.926082  4.302762820000e-08   4.302762820000e-08    7.679492388492e-12   7.679492388492e-12   580_set1
5   16   45.000000   0.620000   0.623541   7126.979714  5.322422090000e-08   5.322422090000e-08    7.467991075581e-12   7.467991075581e-12   750_set2
5   16   45.000000   0.620000   0.623554   7152.159697  5.340283360000e-08   5.340283360000e-08    7.466672426568e-12   7.466672426568e-12   750_set3
5   16   45.000000   0.620000   0.623672   7133.298655  5.321445320000e-08   5.321445320000e-08    7.460006341204e-12   7.460006341204e-12   750_set1
5   17   45.000000   0.660000   0.651351   1525.563070  8.427648810000e-09   8.427648810000e-09    5.524287376726e-12   5.524287376726e-12   80
5   17   45.000000   0.660000   0.659422   5424.271053  3.075017970000e-08   3.075017970000e-08    5.668997621900e-12   5.668997621900e-12   580_set1
5   17   45.000000   0.660000   0.659659   5428.223224  3.071854080000e-08   3.071854080000e-08    5.659041556026e-12   5.659041556026e-12   580_set2
5   17   45.000000   0.660000   0.661977   6905.614622  3.833702950000e-08   3.833702950000e-08    5.551573842228e-12   5.551573842228e-12   750_set1
5   17   45.000000   0.660000   0.662033   6909.018961  3.833651540000e-08   3.833651540000e-08    5.548763958588e-12   5.548763958588e-12   750_set2
5   17   45.000000   0.660000   0.662089   6908.038074  3.831948710000e-08   3.831948710000e-08    5.547086841375e-12   5.547086841375e-12   750_set3
5   18   45.000000   0.700000   0.680319   1594.423064  7.099403530000e-09   7.099403530000e-09    4.452647286843e-12   4.452647286843e-12   80
5   18   45.000000   0.700000   0.699000   5241.673324  2.174201420000e-08   2.174201420000e-08    4.147914769974e-12   4.147914769974e-12   580_set1
5   18   45.000000   0.700000   0.699230   5244.659241  2.171230500000e-08   2.171230500000e-08    4.139888599485e-12   4.139888599485e-12   580_set2
5   18   45.000000   0.700000   0.701116   6696.998874  2.730748620000e-08   2.730748620000e-08    4.077570672143e-12   4.077570672143e-12   750_set2
5   18   45.000000   0.700000   0.701154   6699.410292  2.730496970000e-08   2.730496970000e-08    4.075727341645e-12   4.075727341645e-12   750_set3
5   18   45.000000   0.700000   0.701156   6696.994668  2.729971520000e-08   2.729971520000e-08    4.076412861794e-12   4.076412861794e-12   750_set1
5   19   45.000000   0.740000   0.738971   5074.401453  1.523021050000e-08   1.523021050000e-08    3.001380683232e-12   3.001380683232e-12   580_set2
5   19   45.000000   0.740000   0.739059   5062.014226  1.518296540000e-08   1.518296540000e-08    2.999392084285e-12   2.999392084285e-12   580_set1
5   19   45.000000   0.740000   0.740294   6510.805628  1.934294030000e-08   1.934294030000e-08    2.970898135373e-12   2.970898135373e-12   750_set3
5   19   45.000000   0.740000   0.740385   6507.416256  1.931593190000e-08   1.931593190000e-08    2.968295117465e-12   2.968295117465e-12   750_set1
5   19   45.000000   0.740000   0.740451   6509.022990  1.931050230000e-08   1.931050230000e-08    2.966728237044e-12   2.966728237044e-12   750_set2
5   20   45.000000   0.780000   0.778751   4919.653517  1.061261630000e-08   1.061261630000e-08    2.157187749773e-12   2.157187749773e-12   580_set1
5   20   45.000000   0.780000   0.778797   4921.135947  1.061024420000e-08   1.061024420000e-08    2.156055901375e-12   2.156055901375e-12   580_set2
5   20   45.000000   0.780000   0.779794   6341.329988  1.357470170000e-08   1.357470170000e-08    2.140671077785e-12   2.140671077785e-12   750_set1
5   20   45.000000   0.780000   0.779834   6341.813619  1.357000690000e-08   1.357000690000e-08    2.139767535795e-12   2.139767535795e-12   750_set2
5   20   45.000000   0.780000   0.779850   6332.046137  1.354569570000e-08   1.354569570000e-08    2.139228838029e-12   2.139228838029e-12   750_set3
5   21   45.000000   0.820000   0.818555   4781.080934  7.343589330000e-09   7.343589330000e-09    1.535968420400e-12   1.535968420400e-12   580_set1
5   21   45.000000   0.820000   0.818650   4787.872424  7.346321360000e-09   7.346321360000e-09    1.534360298152e-12   1.534360298152e-12   580_set2
5   21   45.000000   0.820000   0.819405   6180.699800  9.434508160000e-09   9.434508160000e-09    1.526446594284e-12   1.526446594284e-12   750_set1
5   21   45.000000   0.820000   0.819459   6174.620247  9.422172790000e-09   9.422172790000e-09    1.525951785388e-12   1.525951785388e-12   750_set3
5   21   45.000000   0.820000   0.819575   6178.298841  9.416789750000e-09   9.416789750000e-09    1.524171943175e-12   1.524171943175e-12   750_set2
5   22   45.000000   0.860000   0.858362   4661.340385  5.046306640000e-09   5.046306640000e-09    1.082587029310e-12   1.082587029310e-12   580_set2
5   22   45.000000   0.860000   0.858374   4656.954613  5.040870980000e-09   5.040870980000e-09    1.082439361966e-12   1.082439361966e-12   580_set1
5   22   45.000000   0.860000   0.859119   6008.918218  6.471405740000e-09   6.471405740000e-09    1.076966852472e-12   1.076966852472e-12   750_set1
5   22   45.000000   0.860000   0.859156   6007.122326  6.466913970000e-09   6.466913970000e-09    1.076541082243e-12   1.076541082243e-12   750_set2
5   22   45.000000   0.860000   0.859334   6011.434454  6.461767950000e-09   6.461767950000e-09    1.074912818138e-12   1.074912818138e-12   750_set3
5   23   45.000000   0.900000   0.898139   4566.915407  3.448883300000e-09   3.448883300000e-09    7.551887855671e-13   7.551887855671e-13   580_set1
5   23   45.000000   0.900000   0.898232   4566.394998  3.445112840000e-09   3.445112840000e-09    7.544491533275e-13   7.544491533275e-13   580_set2
5   23   45.000000   0.900000   0.898801   5858.479515  4.404184410000e-09   4.404184410000e-09    7.517623640611e-13   7.517623640611e-13   750_set1
5   23   45.000000   0.900000   0.898801   5865.953202  4.409846380000e-09   4.409846380000e-09    7.517697854283e-13   7.517697854283e-13   750_set2
5   23   45.000000   0.900000   0.898871   5868.355448  4.408505280000e-09   4.408505280000e-09    7.512335132158e-13   7.512335132158e-13   750_set3
5   24   45.000000   0.940000   0.937884   4500.182758  2.343580360000e-09   2.343580360000e-09    5.207744853992e-13   5.207744853992e-13   580_set2
5   24   45.000000   0.940000   0.938075   4500.164185  2.338605470000e-09   2.338605470000e-09    5.196711439541e-13   5.196711439541e-13   580_set1
5   24   45.000000   0.940000   0.938488   5729.555733  2.970134840000e-09   2.970134840000e-09    5.183883320819e-13   5.183883320819e-13   750_set3
5   24   45.000000   0.940000   0.938611   5733.585808  2.969328080000e-09   2.969328080000e-09    5.178832548136e-13   5.178832548136e-13   750_set1
5   24   45.000000   0.940000   0.938669   5726.022208  2.963657960000e-09   2.963657960000e-09    5.175770984366e-13   5.175770984366e-13   750_set2
5   25   45.000000   0.980000   0.977691   4452.654137  1.576164970000e-09   1.576164970000e-09    3.539832471834e-13   3.539832471834e-13   580_set2
5   25   45.000000   0.980000   0.977870   4454.797283  1.574257740000e-09   1.574257740000e-09    3.533848209003e-13   3.533848209003e-13   580_set1
