#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  pm_avg[f,4]/   Ksigcc1[f,5]/   pwiaXsec_theory[f,6]/    fsiXsec_theory[f,7]/   red_pwiaXsec_theory[f,8]/    red_fsiXsec_theory[f,9]/   setting[s,10]/
2   1   15.000000   0.020000   0.032230   2429.496080  1.690848270000e-03   1.690848270000e-03    6.959666590612e-07   6.959666590612e-07   80
2   2   15.000000   0.060000   0.062477   2242.486784  3.913444520000e-04   3.913444520000e-04    1.745136046251e-07   1.745136046251e-07   80
2   3   15.000000   0.100000   0.098535   1989.685306  7.647028350000e-05   7.647028350000e-05    3.843335590277e-08   3.843335590277e-08   80
2   4   15.000000   0.140000   0.136693   1661.981531  1.651127430000e-05   1.651127430000e-05    9.934691807354e-09   9.934691807354e-09   80
2   5   15.000000   0.180000   0.175228   1518.108650  4.648067470000e-06   4.648067470000e-06    3.061748887341e-09   3.061748887341e-09   80
2   6   15.000000   0.220000   0.214385   1467.814580  1.571642520000e-06   1.571642520000e-06    1.070736414132e-09   1.070736414132e-09   80
2   7   15.000000   0.260000   0.252989   1441.764233  6.229323150000e-07   6.229323150000e-07    4.320625388964e-10   4.320625388964e-10   80
2   8   15.000000   0.300000   0.291490   1436.791712  2.857760190000e-07   2.857760190000e-07    1.988987106574e-10   1.988987106574e-10   80
2   9   15.000000   0.340000   0.326038   1407.851978  1.567001940000e-07   1.567001940000e-07    1.113044527754e-10   1.113044527754e-10   80
2   11   15.000000   0.420000   0.430653   6279.096110  2.084388140000e-07   2.084388140000e-07    3.319567185284e-11   3.319567185284e-11   580_set1
2   11   15.000000   0.420000   0.431034   6353.694407  2.102082220000e-07   2.102082220000e-07    3.308440861877e-11   3.308440861877e-11   580_set2
2   12   15.000000   0.460000   0.463554   5771.527272  1.448412090000e-07   1.448412090000e-07    2.509581990588e-11   2.509581990588e-11   580_set1
2   12   15.000000   0.460000   0.465237   5762.920584  1.426260620000e-07   1.426260620000e-07    2.474892026032e-11   2.474892026032e-11   580_set2
2   13   15.000000   0.500000   0.500526   5246.250673  9.830820560000e-08   9.830820560000e-08    1.873875491805e-11   1.873875491805e-11   580_set2
2   13   15.000000   0.500000   0.501080   5227.963055  9.754478190000e-08   9.754478190000e-08    1.865827682288e-11   1.865827682288e-11   580_set1
2   14   15.000000   0.540000   0.540325   4722.526610  6.539381300000e-08   6.539381300000e-08    1.384720900493e-11   1.384720900493e-11   580_set1
2   14   15.000000   0.540000   0.540803   4709.862395  6.499823180000e-08   6.499823180000e-08    1.380045240154e-11   1.380045240154e-11   580_set2
2   15   15.000000   0.580000   0.580294   4283.163727  4.392866790000e-08   4.392866790000e-08    1.025612624217e-11   1.025612624217e-11   580_set1
2   15   15.000000   0.580000   0.580302   4274.592976  4.383993150000e-08   4.383993150000e-08    1.025593120705e-11   1.025593120705e-11   580_set2
2   16   15.000000   0.620000   0.608647   5844.003357  4.816154760000e-08   4.816154760000e-08    8.241190953854e-12   8.241190953854e-12   750_set2
2   16   15.000000   0.620000   0.620031   3902.822581  2.964684180000e-08   2.964684180000e-08    7.596256602677e-12   7.596256602677e-12   580_set1
2   16   15.000000   0.620000   0.620373   3907.971269  2.960996520000e-08   2.960996520000e-08    7.576812407727e-12   7.576812407727e-12   580_set2
2   16   15.000000   0.620000   0.621245   5630.349758  4.217511790000e-08   4.217511790000e-08    7.490674596205e-12   7.490674596205e-12   750_set1
2   16   15.000000   0.620000   0.627841   5715.017676  4.065137730000e-08   4.065137730000e-08    7.113079889624e-12   7.113079889624e-12   750_set3
2   17   15.000000   0.660000   0.658770   3638.759358  2.051913920000e-08   2.051913920000e-08    5.639048142848e-12   5.639048142848e-12   580_set1
2   17   15.000000   0.660000   0.658845   3630.943310  2.046662940000e-08   2.046662940000e-08    5.636725129702e-12   5.636725129702e-12   580_set2
2   17   15.000000   0.660000   0.660198   5300.871826  2.937232520000e-08   2.937232520000e-08    5.541036675502e-12   5.541036675502e-12   750_set2
2   17   15.000000   0.660000   0.660243   5289.113564  2.930357870000e-08   2.930357870000e-08    5.540357253709e-12   5.540357253709e-12   750_set1
2   17   15.000000   0.660000   0.662854   5239.993917  2.846730870000e-08   2.846730870000e-08    5.432698806700e-12   5.432698806700e-12   750_set3
