1.91944,0.0
1.91982,0.0
1.9202,2.84217094304e-14
1.92059,2.84217094304e-14
1.92097,5.68434188608e-14
1.92136,5.68434188608e-14
1.92174,5.68434188608e-14
1.92212,8.52651282912e-14
1.92251,8.52651282912e-14
1.92289,1.13686837722e-13
1.92327,1.13686837722e-13
1.92366,1.13686837722e-13
1.92404,1.42108547152e-13
1.92442,1.42108547152e-13
1.92481,1.70530256582e-13
1.92519,1.70530256582e-13
1.92558,1.70530256582e-13
1.92596,1.98951966013e-13
1.92634,1.98951966013e-13
1.92673,2.27373675443e-13
1.92711,2.27373675443e-13
1.92749,2.27373675443e-13
1.92788,2.55795384874e-13
1.92826,2.55795384874e-13
1.92865,2.84217094304e-13
1.92903,2.84217094304e-13
1.92941,2.84217094304e-13
1.9298,3.12638803734e-13
1.93018,3.12638803734e-13
1.93056,3.41060513165e-13
1.93095,3.41060513165e-13
1.93133,3.41060513165e-13
1.93171,3.69482222595e-13
1.9321,3.69482222595e-13
1.93248,3.97903932026e-13
1.93287,3.97903932026e-13
1.93325,3.97903932026e-13
1.93363,4.26325641456e-13
1.93402,4.26325641456e-13
1.9344,4.54747350886e-13
1.93478,4.54747350886e-13
1.93517,4.54747350886e-13
1.93555,4.83169060317e-13
1.93594,4.83169060317e-13
1.93632,5.11590769747e-13
1.9367,5.11590769747e-13
1.93709,5.11590769747e-13
1.93747,5.40012479178e-13
1.93785,5.40012479178e-13
1.93824,5.68434188608e-13
1.93862,5.68434188608e-13
1.939,5.68434188608e-13
1.93939,5.96855898038e-13
1.93977,5.96855898038e-13
1.94016,6.25277607469e-13
1.94054,6.25277607469e-13
1.94092,6.25277607469e-13
1.94131,6.53699316899e-13
1.94169,6.53699316899e-13
1.94207,6.8212102633e-13
1.94246,6.8212102633e-13
1.94284,6.8212102633e-13
1.94323,7.1054273576e-13
1.94361,7.1054273576e-13
1.94399,7.38964445191e-13
1.94438,7.38964445191e-13
1.94476,7.38964445191e-13
1.94514,7.67386154621e-13
1.94553,7.67386154621e-13
1.94591,7.95807864051e-13
1.94629,7.95807864051e-13
1.94668,7.95807864051e-13
1.94706,8.24229573482e-13
1.94745,8.24229573482e-13
1.94783,8.52651282912e-13
1.94821,8.52651282912e-13
1.9486,8.52651282912e-13
1.94898,8.81072992343e-13
1.94936,8.81072992343e-13
1.94975,9.09494701773e-13
1.95013,9.09494701773e-13
1.95052,9.09494701773e-13
1.9509,9.37916411203e-13
1.95128,9.37916411203e-13
1.95167,9.66338120634e-13
1.95205,9.66338120634e-13
1.95243,9.66338120634e-13
1.95282,9.94759830064e-13
1.9532,9.94759830064e-13
1.95358,1.02318153949e-12
1.95397,1.02318153949e-12
1.95435,1.02318153949e-12
1.95474,1.05160324892e-12
1.95512,1.05160324892e-12
1.9555,1.08002495836e-12
1.95589,1.08002495836e-12
1.95627,1.08002495836e-12
1.95665,1.10844666779e-12
1.95704,1.10844666779e-12
1.95742,1.13686837722e-12
