#!Run[i,0]/    set_current[f,1]/   avg_current_bcm4a[f,2]/     sclY4a[f,3]/     sclY_err4a[f,4]/    ntrkY4a[f,5]/    ntrkY_err4a[f,6]/    trkY4a[f,7]/    trkY_err4a[f,8]/    cpuLT_bcm4a[f,9]/     tLT_bcm4a[f,10]/    Qtot_bcm4a[f,11]/    hs1x_rate_bcm4a[f,12]/    htrig1_rate_bcm4a[f,13]/     htrig2_rate_bcm4a[f,14]/     htrig3_rate_bcm4a[f,15]/    hedtm_rate_bcm4a[f,16]/   h_eTrkEff_bcm4a[f,17]/      avg_current_bcm4b[f,18]/     sclY4b[f,19]/     sclY_err4b[f,20]/    ntrkY4b[f,21]/    ntrkY_err4b[f,22]/    trkY4b[f,23]/    trkY_err4b[f,24]/    cpuLT_bcm4b[f,25]/     tLT_bcm4b[f,26]/    Qtot_bcm4b[f,27]/     hs1x_rate_bcm4b[f,28]/      htrig1_rate_bcm4b[f,29]/     htrig2_rate_bcm4b[f,30]/     htrig3_rate_bcm4b[f,31]/    hedtm_rate_bcm4b[f,32]/   h_eTrkEff_bcm4b[f,33]/
2093     60.000000     59.875315      2276.004592     9.468890     1099.543803     6.572205     867.634939     5.862666     0.981169     0.981567     25.944587     28430.144911    332.293091    139.281268     80.727379     3.004775    0.991645    59.781166    2279.589050     9.483802     1101.275452     6.582555     869.001372     5.871899     0.981169     0.981567     25.903792    28430.144911    332.293091     139.281268     80.727379    3.004775    0.991645
2094     50.000000     49.928071      2285.079487     8.423090     1105.911503     5.828261     868.409733     5.187796     0.984934     0.986412     33.054868     23637.634197    276.927826    117.090897     68.156509     3.001285    0.991098    49.897993    2286.456947     8.428168     1106.578164     5.831774     868.933213     5.190923     0.984934     0.986412     33.034954    23637.634197    276.927826     117.090897     68.156509    3.001285    0.991098
2095     35.000000     34.957705      2281.159025     6.407283     1103.789451     4.400572     869.338013     3.922589     0.988595     0.989493     57.656655     16792.825243    193.742765    82.744704     48.712623     3.000619    0.991232    34.958195    2281.127083     6.407194     1103.774007     4.400510     869.325843     3.922534     0.988595     0.989493     57.657463    16792.825243    193.742765     82.744704     48.712623    3.000619    0.991232
