#! Run[i,0]/ hQ1_P[f,1]/ hQ2_P[f,2]/ hQ3_P[f,3]/ hNMR_P[f,4]/ Angle[f,5]/ Target[s,6]/ Target_Mass[f,7]/ hpartmass[f,8]/ Raster[s,9]/ Collimator[s,10]/ TFE[f,11]/ Ps1[f,12]/ Ps2[f,13]/ Ps3[f,14]/ Ps4[f,15]/ Ps5[f,16]/ Ps6[f,17]/ hms_xMisPoint[f,18]/ hms_yMisPoint[f,19]/ hms_xBPM[f,20]/ hms_yBPM[f,21]/ 
1557 5.9 5.9 5.8999 5.8613 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.598 -1 1 -1 -1 -1 -1 0.10932 0.115 -0.166229 -0.12588 
1558 5.9 5.9 5.8999 5.8613 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5979 1 -1 -1 -1 -1 -1 0.10932 0.115 -0.167744 -0.128512 
1559 5.9 5.9 5.8999 5.9166 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.598 -1 1 -1 -1 -1 -1 0.10932 0.115 -0.167755 -0.131837 
1562 5.7 5.7 5.7 5.6732 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5979 1 -1 -1 -1 -1 -1 0.10932 0.115 -0.167768 -0.128297 
1563 5.7 5.7 5.7 5.7134 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5981 1 -1 -1 -1 -1 -1 0.10932 0.115 -0.145734 -0.11868 
1565 5.7 5.7 5.7 5.7134 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5979 -1 1 -1 -1 -1 -1 0.10932 0.115 -0.167724 -0.128164 
1571 5.7 5.7 5.7 5.7134 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5978 -1 1 -1 -1 -1 -1 0.10932 0.115 -0.167656 -0.127999 
1572 5.7 5.7 5.7 5.7134 20.995 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5978 -1 1 -1 -1 -1 -1 0.10932 0.115 -0.167707 -0.129514 
1644 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167656 -0.12789 
1645 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167804 -0.127895 
1646 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5984 -1 1 -1 -1 -1 -1 0.107 0.324 -0.166457 -0.128275 
1647 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5981 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167447 -0.127639 
1648 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5981 -1 1 -1 -1 -1 -1 0.107 0.324 -0.166587 -0.127742 
1649 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.598 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167817 -0.128424 
1650 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.598 -1 1 -1 -1 -1 -1 0.107 0.324 -0.168198 -0.128283 
1651 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5979 -1 1 -1 -1 -1 -1 0.107 0.324 -0.16778 -0.12804 
1658 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167597 -0.12825 
1659 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167856 -0.128874 
1660 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167749 -0.128279 
1661 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167764 -0.128476 
1662 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167805 -0.128425 
1663 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.168636 -0.128564 
1664 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167651 -0.128287 
1674 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5963 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167885 -0.128208 
1675 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.597 -1 1 -1 -1 -1 -1 0.107 0.324 -0.16777 -0.128403 
1676 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5975 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167461 -0.128299 
1677 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167628 -0.128146 
1686 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.16782 -0.128542 
1687 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.168033 -0.128722 
1688 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167649 -0.128565 
1689 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5972 -1 1 -1 -1 -1 -1 0.107 0.324 -0.166936 -0.127784 
1690 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5972 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167583 -0.128428 
1691 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167475 -0.128534 
1692 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167709 -0.12824 
1704 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5974 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167896 -0.128486 
1705 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5973 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167547 -0.127933 
1706 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5972 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167725 -0.128676 
1707 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5972 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167723 -0.128659 
1708 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5973 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167911 -0.128215 
1709 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5978 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167788 -0.128428 
1710 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5978 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167794 -0.128377 
1711 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5978 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167801 -0.128567 
1712 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5977 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167276 -0.128291 
1713 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5977 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167851 -0.128531 
1714 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5972 -1 1 -1 -1 -1 -1 0.107 0.324 -0.188152 -0.177535 
1715 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5963 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167749 -0.127625 
1716 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5957 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167667 -0.128709 
1718 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 0.0 0.0 
1733 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5958 -1 1 -1 -1 -1 -1 0.107 0.324 -0.164827 -0.092836 
1746 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5959 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167764 -0.095019 
1747 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5959 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167771 -0.094819 
1748 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 0.0 0.0 
1749 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 0.0 0.0 
1750 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5971 -1 1 -1 -1 -1 -1 0.107 0.324 0.0 0.0 
1751 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.596 -1 1 -1 -1 -1 -1 0.107 0.324 -0.169084 -0.093327 
1752 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.596 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167308 -0.098703 
1753 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5962 -1 1 -1 -1 -1 -1 0.107 0.324 -0.166776 -0.098956 
1754 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.596 -1 1 -1 -1 -1 -1 0.107 0.324 -0.168839 -0.093039 
1756 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5973 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167808 -0.095096 
1757 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167906 -0.095374 
1758 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.168497 -0.097446 
1759 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167718 -0.094895 
1761 1.5 1.5 1.5 1.5 58.985 LH2 1.00794 0.00051099 2x2 Large_Coll 10.5976 -1 1 -1 -1 -1 -1 0.107 0.324 -0.167804 -0.094811 
