#! Run[i,0]/ sHB_P[f,1]/ sQ1_P[f,2]/ sQ2_P[f,3]/ sQ3_P[f,4]/ sD_P[f,5]/ Angle[f,6]/ Target[s,7]/ Target_Mass[f,8]/ ppartmass[f,9]/ Raster[s,10]/ Collimator[s,11]/ TFE[f,12]/ Ps1[f,13]/ Ps2[f,14]/ Ps3[f,15]/ Ps4[f,16]/ Ps5[f,17]/ Ps6[f,18]/ shms_xMisPoint[f,19]/ shms_yMisPoint[f,20]/ shms_xBPM[f,21]/ shms_yBPM[f,22]/ 
2480 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.598 -1 -1 1 -1 -1 -1 -0.126 -0.06 -0.167912 -0.128231 
2481 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.598 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167645 -0.131641 
2483 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167748 -0.12831 
2484 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167717 -0.128152 
2485 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167662 -0.129692 
2486 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167693 -0.128024 
2487 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167817 -0.128251 
2488 5.1 5.1002 5.1 5.1331 5.1 21.035 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167713 -0.12968 
2570 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167662 -0.127938 
2571 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167954 -0.128029 
2572 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5982 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.166767 -0.128961 
2573 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5981 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167498 -0.127644 
2574 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5981 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167525 -0.128373 
2575 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.598 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.168047 -0.128666 
2576 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167562 -0.128005 
2583 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167557 -0.128298 
2584 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167783 -0.128564 
2585 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167692 -0.12827 
2586 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167668 -0.128454 
2587 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167694 -0.12838 
2588 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167522 -0.128045 
2589 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167703 -0.128369 
2599 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5963 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167723 -0.128213 
2600 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5969 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167353 -0.128283 
2601 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167644 -0.128333 
2602 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167572 -0.12822 
2608 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167701 -0.12856 
2609 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167647 -0.128553 
2610 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167622 -0.128534 
2611 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5972 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167655 -0.128356 
2612 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5972 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.16738 -0.128336 
2613 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5971 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167655 -0.12862 
2614 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5972 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167761 -0.128004 
2626 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.16798 -0.128668 
2627 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5973 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167761 -0.128113 
2628 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5972 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167624 -0.128687 
2629 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5971 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167682 -0.128551 
2630 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5972 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167812 -0.128324 
2631 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167754 -0.128381 
2632 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167729 -0.128206 
2633 2.5 2.5 2.5 2.5014 2.5 38.975 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167774 -0.128285 
2726 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.597 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167787 -0.094859 
2727 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.597 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167743 -0.094954 
2729 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5971 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167742 -0.094769 
2730 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5971 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167727 -0.095003 
2737 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5983 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167729 -0.094895 
2738 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167739 -0.094842 
2739 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167786 -0.094793 
2740 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167569 -0.094939 
2741 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167791 -0.094375 
2747 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167867 -0.094901 
2748 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.16779 -0.095033 
2751 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167025 -0.095347 
2752 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167339 -0.095337 
2753 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167857 -0.094854 
2754 3.2 3.2002 3.2 3.2058 3.2 32.975 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.167802 -0.095092 
2902 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147648 -0.125573 
2903 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.148099 -0.12537 
2904 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147556 -0.124984 
2905 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5973 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147769 -0.124923 
2906 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5969 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147253 -0.124622 
2907 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5966 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.14761 -0.125356 
2908 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5961 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147352 -0.125447 
2909 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5958 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.148238 -0.125233 
2910 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5954 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147678 -0.125412 
2911 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5951 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147674 -0.125012 
2912 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5947 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147636 -0.124547 
2913 3.7 3.7003 3.7 3.7108 3.7 28.99 LH2 1.00794 0.00051099 2x2 Coll 10.5943 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.14823 -0.126295 
3026 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.14716 -0.124866 
3027 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5984 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.146969 -0.12412 
3028 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5981 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.14745 -0.125093 
3029 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5981 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147754 -0.12506 
3030 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147649 -0.125441 
3031 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.14785 -0.125114 
3032 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147691 -0.125154 
3033 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147895 -0.125483 
3034 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147507 -0.123253 
3122 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5975 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.144808 -0.123686 
3123 4.4 4.4004 4.4 4.4205 4.4 24.98 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.148004 -0.125561 
3148 9.8 10.0123 9.8 9.9794 9.8 8.02 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 257 -1 -1 -1 -1 -0.126 -0.06 -0.147496 -0.12664 
3149 9.8 10.0123 9.8 9.9794 9.8 8.02 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 129 -1 -1 -1 -1 -0.126 -0.06 -0.147471 -0.125046 
3150 9.8 10.0123 9.8 9.9794 9.8 8.02 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 129 -1 -1 -1 -1 -0.126 -0.06 -0.147995 -0.12571 
3151 9.8 10.0123 9.8 9.9794 9.8 8.02 LH2 1.00794 0.00051099 2x2 Coll 10.5974 -1 129 -1 -1 -1 -1 -0.126 -0.06 -0.147995 -0.125457 
3206 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.148103 -0.125876 
3207 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147808 -0.125334 
3208 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147158 -0.126426 
3209 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.148203 -0.131289 
3210 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147671 -0.125445 
3211 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147779 -0.125542 
3212 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5978 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147751 -0.131012 
3213 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5979 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147753 -0.125372 
3214 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5977 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147524 -0.124955 
3215 4.4 4.4004 4.4 4.4205 4.4 24.955 LH2 1.00794 0.00051099 2x2 Coll 10.5976 -1 1 -1 -1 -1 -1 -0.126 -0.06 -0.147673 -0.125124 
