#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
3   13   25.000000   0.500000   4557.954199  8.345001190000e-08   7.022435220000e-08    1.830865521165e-11   1.540698943737e-11   750_set3
3   13   25.000000   0.500000   4439.399200  7.908519360000e-08   6.756744530000e-08    1.781439110049e-11   1.521995257827e-11   750_set2
3   13   25.000000   0.500000   4440.369324  7.872475680000e-08   6.673720480000e-08    1.772932633655e-11   1.502965179930e-11   750_set1
3   14   25.000000   0.540000   2780.069403  3.947349270000e-08   3.323677180000e-08    1.419874362036e-11   1.195537484213e-11   580_set1
3   14   25.000000   0.540000   2783.943081  3.938043490000e-08   3.352861480000e-08    1.414556036320e-11   1.204357051293e-11   580_set2
3   14   25.000000   0.540000   4040.689471  5.310685560000e-08   4.605118560000e-08    1.314301828466e-11   1.139686331516e-11   750_set3
3   14   25.000000   0.540000   4011.300206  5.271647130000e-08   4.586721580000e-08    1.314199102355e-11   1.143450089609e-11   750_set1
3   14   25.000000   0.540000   4010.663636  5.244735260000e-08   4.591631520000e-08    1.307697612166e-11   1.144855798623e-11   750_set2
3   15   25.000000   0.580000   2409.394945  2.388440630000e-08   2.042187190000e-08    9.913030800353e-12   8.475933736966e-12   580_set2
3   15   25.000000   0.580000   2408.319965  2.385769230000e-08   2.034532840000e-08    9.906363210339e-12   8.447934118256e-12   580_set1
3   15   25.000000   0.580000   3601.601297  3.409614410000e-08   2.893587020000e-08    9.466940199183e-12   8.034168086318e-12   750_set2
3   15   25.000000   0.580000   3609.461514  3.415268660000e-08   2.897331300000e-08    9.461989404107e-12   8.027045831524e-12   750_set3
3   15   25.000000   0.580000   3601.495403  3.402768820000e-08   2.890147640000e-08    9.448210921401e-12   8.024854446829e-12   750_set1
3   16   25.000000   0.620000   2095.278575  1.453898750000e-08   1.254522990000e-08    6.938928156606e-12   5.987380413127e-12   580_set1
3   16   25.000000   0.620000   2090.007942  1.449804940000e-08   1.250207890000e-08    6.936839381637e-12   5.981833202048e-12   580_set2
3   16   25.000000   0.620000   3209.827042  2.152120880000e-08   1.851993610000e-08    6.704787678089e-12   5.769761378937e-12   750_set1
3   16   25.000000   0.620000   3205.475041  2.148266320000e-08   1.850278490000e-08    6.701865690802e-12   5.772244258133e-12   750_set3
3   16   25.000000   0.620000   3207.231623  2.147427200000e-08   1.849545720000e-08    6.695578780778e-12   5.766798090716e-12   750_set2
3   17   25.000000   0.660000   1861.892811  9.092993100000e-09   7.680213080000e-09    4.883736080981e-12   4.124949102669e-12   580_set1
3   17   25.000000   0.660000   1863.666655  9.087867100000e-09   7.666711230000e-09    4.876337233173e-12   4.113778185295e-12   580_set2
3   17   25.000000   0.660000   2824.001738  1.333343240000e-08   1.162109150000e-08    4.721467490825e-12   4.115114854083e-12   750_set2
3   17   25.000000   0.660000   2822.087570  1.331699080000e-08   1.160290740000e-08    4.718843930134e-12   4.111462565281e-12   750_set1
3   17   25.000000   0.660000   2818.375280  1.326172150000e-08   1.156427060000e-08    4.705449126704e-12   4.103169184765e-12   750_set3
3   18   25.000000   0.700000   1699.202363  5.793975200000e-09   5.025336980000e-09    3.409820587685e-12   2.957468215338e-12   580_set1
3   18   25.000000   0.700000   1700.624412  5.796756600000e-09   5.017172550000e-09    3.408604838962e-12   2.950194360729e-12   580_set2
3   18   25.000000   0.700000   2467.254852  8.121551950000e-09   7.226765620000e-09    3.291736134764e-12   2.929071398580e-12   750_set2
3   18   25.000000   0.700000   2470.131254  8.119225500000e-09   7.182558530000e-09    3.286961163239e-12   2.907763916743e-12   750_set3
3   18   25.000000   0.700000   2467.110245  8.116343060000e-09   7.223912050000e-09    3.289817743836e-12   2.928086438229e-12   750_set1
3   19   25.000000   0.740000   1582.981269  3.739842210000e-09   3.012183590000e-09    2.362530930238e-12   1.902854853048e-12   580_set1
3   19   25.000000   0.740000   1585.166639  3.740050360000e-09   2.985997590000e-09    2.359405167875e-12   1.883712107317e-12   580_set2
3   19   25.000000   0.740000   2180.337450  4.977957350000e-09   4.264516290000e-09    2.283113263041e-12   1.955897372675e-12   750_set2
3   19   25.000000   0.740000   2180.687584  4.977882840000e-09   4.264664840000e-09    2.282712515320e-12   1.955651451996e-12   750_set1
3   19   25.000000   0.740000   2178.825604  4.970836450000e-09   4.230703230000e-09    2.281429243751e-12   1.941735594732e-12   750_set3
3   20   25.000000   0.780000   1497.209412  2.423857340000e-09   1.976086530000e-09    1.618916713035e-12   1.319846451780e-12   580_set1
3   20   25.000000   0.780000   1496.258765  2.418411900000e-09   1.965500180000e-09    1.616305920186e-12   1.313609801978e-12   580_set2
3   20   25.000000   0.780000   1938.616934  3.054814650000e-09   2.377447440000e-09    1.575770125817e-12   1.226362670368e-12   750_set3
3   20   25.000000   0.780000   1937.595796  3.046436470000e-09   2.363782140000e-09    1.572276568874e-12   1.219956269971e-12   750_set2
3   20   25.000000   0.780000   1934.290265  3.041887890000e-09   2.359812380000e-09    1.572611900624e-12   1.219988759029e-12   750_set1
3   21   25.000000   0.820000   1433.049643  1.554247810000e-09   1.277650010000e-09    1.084573599800e-12   8.915601886096e-13   580_set1
3   21   25.000000   0.820000   1428.366412  1.551399940000e-09   1.263811250000e-09    1.086135831091e-12   8.847948533251e-13   580_set2
3   21   25.000000   0.820000   1763.726077  1.901326000000e-09   1.530009210000e-09    1.078016606317e-12   8.674868676901e-13   750_set2
3   21   25.000000   0.820000   1764.018205  1.900480480000e-09   1.516793850000e-09    1.077358767961e-12   8.598515852618e-13   750_set1
3   21   25.000000   0.820000   1761.112951  1.896072410000e-09   1.551914490000e-09    1.076633051232e-12   8.812123544482e-13   750_set3
3   22   25.000000   0.860000   1372.879261  9.911084780000e-10   8.831477030000e-10    7.219196226171e-13   6.432814072497e-13   580_set1
3   22   25.000000   0.860000   1369.987919  9.814543880000e-10   8.734873850000e-10    7.163963815947e-13   6.375876552529e-13   580_set2
3   22   25.000000   0.860000   1638.898536  1.193520500000e-09   9.997364830000e-10    7.282455098855e-13   6.100051107740e-13   750_set3
3   22   25.000000   0.860000   1639.454881  1.190799520000e-09   1.016697150000e-09    7.263386957460e-13   6.201434158285e-13   750_set1
3   22   25.000000   0.860000   1642.239840  1.193745530000e-09   1.043596890000e-09    7.269008465901e-13   6.354716677681e-13   750_set2
3   23   25.000000   0.900000   1308.022185  6.248959110000e-10   6.059768490000e-10    4.777410644606e-13   4.632771951035e-13   580_set1
3   23   25.000000   0.900000   1310.735200  6.230100410000e-10   5.999793070000e-10    4.753134279143e-13   4.577425760749e-13   580_set2
3   23   25.000000   0.900000   1550.501026  7.520515360000e-10   6.481363090000e-10    4.850377544994e-13   4.180173364168e-13   750_set2
3   23   25.000000   0.900000   1549.380690  7.512884910000e-10   6.666072880000e-10    4.848959947991e-13   4.302411229870e-13   750_set1
3   23   25.000000   0.900000   1552.788414  7.514337190000e-10   6.528754600000e-10    4.839253772279e-13   4.204535879542e-13   750_set3
3   24   25.000000   0.940000   1258.492649  3.971854170000e-10   4.102529490000e-10    3.156040818479e-13   3.259875608538e-13   580_set1
3   24   25.000000   0.940000   1256.669887  3.889443760000e-10   3.971106780000e-10    3.095040153532e-13   3.160023822549e-13   580_set2
3   24   25.000000   0.940000   1483.028984  4.725415780000e-10   4.513434250000e-10    3.186327328044e-13   3.043389103446e-13   750_set3
3   24   25.000000   0.940000   1482.277561  4.715461110000e-10   4.565281850000e-10    3.181226805335e-13   3.079910247660e-13   750_set2
3   24   25.000000   0.940000   1482.668674  4.715144170000e-10   4.557275390000e-10    3.180173866680e-13   3.073697765331e-13   750_set1
3   25   25.000000   0.980000   1208.884089  2.599644070000e-10   2.852888720000e-10    2.150449405079e-13   2.359935700998e-13   580_set1
3   25   25.000000   0.980000   1212.618643  2.594238900000e-10   2.752182480000e-10    2.139369137177e-13   2.269619138620e-13   580_set2
3   25   25.000000   0.980000   1417.620068  2.942750290000e-10   3.555929000000e-10    2.075838481993e-13   2.508379417213e-13   750_set1
3   25   25.000000   0.980000   1419.552852  2.943729050000e-10   3.526848740000e-10    2.073701620797e-13   2.484478640602e-13   750_set2
3   25   25.000000   0.980000   1423.527301  2.951564670000e-10   3.524262280000e-10    2.073416272330e-13   2.475725107291e-13   750_set3
3   26   25.000000   1.020000   1364.293336  1.827344680000e-10   2.456585060000e-10    1.339407465962e-13   1.800628204490e-13   750_set2
3   26   25.000000   1.020000   1367.118789  1.822974300000e-10   2.388859280000e-10    1.333442503071e-13   1.747367748305e-13   750_set3
3   26   25.000000   1.020000   1363.714458  1.825692600000e-10   2.388575520000e-10    1.338764570024e-13   1.751521739751e-13   750_set1
3   27   25.000000   1.060000   1309.569150  1.138472000000e-10   2.104456360000e-10    8.693485181749e-14   1.606983762560e-13   750_set1
3   27   25.000000   1.060000   1307.834348  1.136197100000e-10   2.099188710000e-10    8.687622417453e-14   1.605087611600e-13   750_set3
3   27   25.000000   1.060000   1311.128813  1.133533370000e-10   2.103025760000e-10    8.645476773608e-14   1.603981042250e-13   750_set2
3   28   25.000000   1.100000   1261.837919  7.140974050000e-11   1.734579420000e-10    5.659184862394e-14   1.374645185314e-13   750_set2
3   28   25.000000   1.100000   1262.446199  7.132801690000e-11   1.733146930000e-10    5.649984685011e-14   1.372848150973e-13   750_set1
3   28   25.000000   1.100000   1265.734397  7.053650920000e-11   1.730398800000e-10    5.572773353334e-14   1.367110512364e-13   750_set3
3   29   25.000000   1.140000   1231.147137  4.563463150000e-11   1.512515740000e-10    3.706675679009e-14   1.228541816444e-13   750_set2
3   29   25.000000   1.140000   1229.701598  4.535636250000e-11   1.510545840000e-10    3.688403965138e-14   1.228384058748e-13   750_set1
3   29   25.000000   1.140000   1232.694827  4.498154890000e-11   1.505467230000e-10    3.649041751029e-14   1.221281372344e-13   750_set3
3   30   25.000000   1.180000   1196.034602  2.993915400000e-11   1.336907300000e-10    2.503201324605e-14   1.117783129154e-13   750_set3
3   30   25.000000   1.180000   1187.628598  2.847239740000e-11   1.301831650000e-10    2.397415947035e-14   1.096160577635e-13   750_set2
