#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
5   18   45.000000   0.700000   4291.884537  1.022151670000e-08   1.395645740000e-08    2.381591725472e-12   3.251824991955e-12   750_set3
5   18   45.000000   0.700000   4287.844350  1.021813970000e-08   1.380047570000e-08    2.383048185973e-12   3.218511348249e-12   750_set1
5   19   45.000000   0.740000   3301.371912  5.271736530000e-09   8.754245940000e-09    1.596832065735e-12   2.651699406595e-12   580_set2
5   19   45.000000   0.740000   3289.905260  5.254873540000e-09   8.754627780000e-09    1.597271995608e-12   2.661057716902e-12   580_set1
5   19   45.000000   0.740000   4151.651310  6.676256190000e-09   1.012611110000e-08    1.608096560017e-12   2.439056255907e-12   750_set3
5   19   45.000000   0.740000   4150.873089  6.666756700000e-09   1.016159260000e-08    1.606109499630e-12   2.448061499863e-12   750_set1
5   19   45.000000   0.740000   4151.233376  6.663721050000e-09   1.023812410000e-08    1.605238840227e-12   2.466284877933e-12   750_set2
5   20   45.000000   0.780000   3184.115182  3.395481970000e-09   6.332882210000e-09    1.066381640085e-12   1.988898594435e-12   580_set1
5   20   45.000000   0.780000   3186.540796  3.394867990000e-09   6.429573520000e-09    1.065377224814e-12   2.017728292721e-12   580_set2
5   20   45.000000   0.780000   4034.098627  4.333191550000e-09   7.509202230000e-09    1.074141202448e-12   1.861432484506e-12   750_set1
5   20   45.000000   0.780000   4033.701356  4.330426920000e-09   7.566796150000e-09    1.073561609503e-12   1.875893994667e-12   750_set2
5   20   45.000000   0.780000   4027.598667  4.323184490000e-09   7.546616250000e-09    1.073390088596e-12   1.873725977673e-12   750_set3
5   21   45.000000   0.820000   3084.109635  2.177806340000e-09   4.943943580000e-09    7.061377829391e-13   1.603037558683e-12   580_set1
5   21   45.000000   0.820000   3088.640936  2.178076190000e-09   4.937426650000e-09    7.051891868081e-13   1.598575798323e-12   580_set2
5   21   45.000000   0.820000   3928.594307  2.793186580000e-09   5.816415880000e-09    7.109888071219e-13   1.480533601965e-12   750_set1
5   21   45.000000   0.820000   3924.075383  2.788457790000e-09   5.840915260000e-09    7.106025032241e-13   1.488481919920e-12   750_set3
5   21   45.000000   0.820000   3926.634700  2.786798640000e-09   5.802744530000e-09    7.097168066080e-13   1.477790773356e-12   750_set2
5   22   45.000000   0.860000   3001.771743  1.392218980000e-09   3.879492870000e-09    4.637990824074e-13   1.292401022512e-12   580_set2
5   22   45.000000   0.860000   2999.271088  1.392237960000e-09   3.767316930000e-09    4.641921050652e-13   1.256077499988e-12   580_set1
5   22   45.000000   0.860000   3817.912643  1.783100310000e-09   4.609604370000e-09    4.670353873259e-13   1.207362451954e-12   750_set1
5   22   45.000000   0.860000   3815.582330  1.782099130000e-09   4.586826540000e-09    4.670582301391e-13   1.202130145099e-12   750_set2
5   22   45.000000   0.860000   3818.609309  1.779417040000e-09   4.557332960000e-09    4.659856235636e-13   1.193453582502e-12   750_set3
5   23   45.000000   0.900000   2944.214825  8.894866330000e-10   3.114516150000e-09    3.021133598836e-13   1.057842696652e-12   580_set1
5   23   45.000000   0.900000   2944.115896  8.887639850000e-10   3.141880970000e-09    3.018780565696e-13   1.067172992160e-12   580_set2
5   23   45.000000   0.900000   3722.823647  1.134738560000e-09   3.489036350000e-09    3.048058859609e-13   9.372016192095e-13   750_set1
5   23   45.000000   0.900000   3728.995280  1.136271520000e-09   3.577018390000e-09    3.047125122668e-13   9.592445475018e-13   750_set2
5   23   45.000000   0.900000   3731.461565  1.135548460000e-09   3.433078530000e-09    3.043173405968e-13   9.200358814362e-13   750_set3
5   24   45.000000   0.940000   2909.939237  5.684765060000e-10   2.239857800000e-09    1.953568304011e-13   7.697266566670e-13   580_set2
5   24   45.000000   0.940000   2910.109961  5.668589150000e-10   2.361240560000e-09    1.947895174398e-13   8.113922125433e-13   580_set1
5   24   45.000000   0.940000   3649.503980  7.194912760000e-10   2.664585600000e-09    1.971476890950e-13   7.301226727255e-13   750_set3
5   24   45.000000   0.940000   3652.531553  7.193888890000e-10   2.683478170000e-09    1.969562421464e-13   7.346899352029e-13   750_set1
5   24   45.000000   0.940000   3646.331273  7.177544760000e-10   2.644542140000e-09    1.968429147716e-13   7.252610753121e-13   750_set2
5   25   45.000000   0.980000   2892.915902  3.622745860000e-10   1.767526500000e-09    1.252281774764e-13   6.109844046203e-13   580_set2
5   25   45.000000   0.980000   2894.537862  3.616522010000e-10   1.730738090000e-09    1.249429851127e-13   5.979324412098e-13   580_set1
5   25   45.000000   0.980000   3574.575254  4.525894470000e-10   2.408425090000e-09    1.266134896708e-13   6.737653899732e-13   750_set2
5   25   45.000000   0.980000   3574.350702  4.524270770000e-10   2.272955370000e-09    1.265760174979e-13   6.359072065112e-13   750_set3
5   25   45.000000   0.980000   3568.717939  4.513086460000e-10   2.176655690000e-09    1.264624029453e-13   6.099265134442e-13   750_set1
5   26   45.000000   1.020000   2906.673528  2.315518800000e-10   1.434112080000e-09    7.966215599016e-14   4.933860188236e-13   580_set2
5   26   45.000000   1.020000   2879.080573  2.291857820000e-10   1.294658400000e-09    7.960380968470e-14   4.496777242503e-13   580_set1
5   26   45.000000   1.020000   3510.838324  2.845068520000e-10   1.501588030000e-09    8.103672848024e-14   4.277007060494e-13   750_set2
5   26   45.000000   1.020000   3513.380234  2.845311540000e-10   1.559989180000e-09    8.098501586777e-14   4.440137634132e-13   750_set3
5   26   45.000000   1.020000   3512.136260  2.842078680000e-10   1.483828410000e-09    8.092165194069e-14   4.224860028637e-13   750_set1
5   27   45.000000   1.060000   2895.096277  1.471437570000e-10   1.005117200000e-09    5.082516881009e-14   3.471791967629e-13   580_set2
5   27   45.000000   1.060000   2906.195117  1.474394810000e-10   9.976986330000e-10    5.073282249273e-14   3.433006363420e-13   580_set1
5   27   45.000000   1.060000   3444.127311  1.780057060000e-10   1.112332100000e-09    5.168383451781e-14   3.229648615042e-13   750_set2
5   27   45.000000   1.060000   3436.366250  1.774985870000e-10   1.059378960000e-09    5.165298867663e-14   3.082846480639e-13   750_set1
5   27   45.000000   1.060000   3437.753929  1.772211400000e-10   1.105885950000e-09    5.155143260982e-14   3.216885131513e-13   750_set3
5   28   45.000000   1.100000   2920.591785  9.404230510000e-11   7.901205100000e-10    3.219974307365e-14   2.705343876053e-13   580_set1
5   28   45.000000   1.100000   2892.431994  9.315236820000e-11   7.259887640000e-10    3.220555172714e-14   2.509959665451e-13   580_set2
5   28   45.000000   1.100000   3360.692147  1.111259330000e-10   8.111285860000e-10    3.306638279832e-14   2.413575985304e-13   750_set1
5   28   45.000000   1.100000   3361.753163  1.111660240000e-10   8.118694530000e-10    3.306787221129e-14   2.415018038610e-13   750_set2
5   28   45.000000   1.100000   3366.877547  1.110098460000e-10   8.011642490000e-10    3.297115634601e-14   2.379546739720e-13   750_set3
5   29   45.000000   1.140000   2908.969059  6.057439900000e-11   5.282675270000e-10    2.082332186126e-14   1.815995688801e-13   580_set1
5   29   45.000000   1.140000   2904.727737  5.989235070000e-11   5.345243260000e-10    2.061892064344e-14   1.840187357980e-13   580_set2
5   29   45.000000   1.140000   3313.360052  7.014454600000e-11   5.581282890000e-10    2.117021540042e-14   1.684478234302e-13   750_set3
5   29   45.000000   1.140000   3301.569102  6.998111350000e-11   5.542552100000e-10    2.119631948870e-14   1.678763015029e-13   750_set1
5   29   45.000000   1.140000   3303.413959  6.982763440000e-11   5.541524150000e-10    2.113802123096e-14   1.677514298474e-13   750_set2
5   30   45.000000   1.180000   2872.094693  3.999165350000e-11   3.669817820000e-10    1.392421134215e-14   1.277749591246e-13   580_set2
5   30   45.000000   1.180000   2890.049017  4.015508240000e-11   3.649425930000e-10    1.389425652084e-14   1.262755720935e-13   580_set1
5   30   45.000000   1.180000   3251.025495  4.643448120000e-11   4.033854060000e-10    1.428302585489e-14   1.240794348185e-13   750_set1
5   30   45.000000   1.180000   3255.068462  4.639367030000e-11   4.015837910000e-10    1.425274793498e-14   1.233718416949e-13   750_set2
5   30   45.000000   1.180000   3233.004804  4.614761200000e-11   3.911670060000e-10    1.427390764867e-14   1.209917800048e-13   750_set3
