#This file contains updated Xsec and Reduced Xsec
#Xsec Units: ub * MeV^-1 *sr^-2
#Ksigcc1 Units: (ub * MeV^2 * sr^-2
#Red Xsec Units: MeV^-3
#!xb[i,0]/  yb[i,1]/   thnq_bin[f,2]/   pm_bin[f,3]/  Ksigcc1[f,4]/   pwiaXsec_theory[f,5]/    fsiXsec_theory[f,6]/   red_pwiaXsec_theory[f,7]/    red_fsiXsec_theory[f,8]/   setting[s,9]/
5   15   45.000000   0.580000   3902.898354  5.992103740000e-08   5.797614900000e-08    1.535295874118e-11   1.485463974243e-11   580_set2
5   15   45.000000   0.580000   4887.624170  7.449174670000e-08   6.930496540000e-08    1.524089089280e-11   1.417968382786e-11   750_set2
5   15   45.000000   0.580000   4877.563219  7.416787740000e-08   6.911630180000e-08    1.520592846672e-11   1.417025237741e-11   750_set1
5   15   45.000000   0.580000   4857.568777  7.361301780000e-08   6.838261340000e-08    1.515429244122e-11   1.407753889637e-11   750_set3
5   16   45.000000   0.620000   1039.614663  1.106807780000e-08   1.306426900000e-08    1.064632713823e-11   1.256645319171e-11   80
5   16   45.000000   0.620000   3730.450408  4.301193360000e-08   4.337868470000e-08    1.152995721583e-11   1.162827003597e-11   580_set2
5   16   45.000000   0.620000   3735.753202  4.302762820000e-08   4.259123650000e-08    1.151779196146e-11   1.140097704452e-11   580_set1
5   16   45.000000   0.620000   4605.145960  5.322422090000e-08   5.072226000000e-08    1.155755351998e-11   1.101425675550e-11   750_set2
5   16   45.000000   0.620000   4622.080734  5.340283360000e-08   5.059898640000e-08    1.155385132223e-11   1.094723119564e-11   750_set3
5   16   45.000000   0.620000   4609.415539  5.321445320000e-08   5.077577750000e-08    1.154472898999e-11   1.101566501661e-11   750_set1
5   17   45.000000   0.660000   1044.872444  8.427648810000e-09   1.050249860000e-08    8.065720230631e-12   1.005146480827e-11   80
5   17   45.000000   0.660000   3582.715035  3.075017970000e-08   3.142845630000e-08    8.582926467664e-12   8.772245627400e-12   580_set1
5   17   45.000000   0.660000   3585.708603  3.071854080000e-08   3.127073500000e-08    8.566937306143e-12   8.720935932674e-12   580_set2
5   17   45.000000   0.660000   4440.268239  3.833702950000e-08   3.713154790000e-08    8.633944490848e-12   8.362456027738e-12   750_set1
5   17   45.000000   0.660000   4441.130328  3.833651540000e-08   3.723274540000e-08    8.632152755865e-12   8.383619180293e-12   750_set2
5   17   45.000000   0.660000   4441.174906  3.831948710000e-08   3.738341850000e-08    8.628231923096e-12   8.417461435598e-12   750_set3
5   18   45.000000   0.700000   1087.311754  7.099403530000e-09   9.004509080000e-09    6.529317377360e-12   8.281441865108e-12   80
5   18   45.000000   0.700000   3433.030597  2.174201420000e-08   2.248631420000e-08    6.333183927635e-12   6.549989452366e-12   580_set1
5   18   45.000000   0.700000   3435.552254  2.171230500000e-08   2.224496380000e-08    6.319887865108e-12   6.474931002461e-12   580_set2
5   18   45.000000   0.700000   4288.169346  2.730748620000e-08   2.737199890000e-08    6.368098831142e-12   6.383143176361e-12   750_set2
5   18   45.000000   0.700000   4291.884537  2.730496970000e-08   2.743035740000e-08    6.362000064216e-12   6.391215132543e-12   750_set3
5   18   45.000000   0.700000   4287.844350  2.729971520000e-08   2.713427320000e-08    6.366769166889e-12   6.328185210361e-12   750_set1
5   19   45.000000   0.740000   3301.371912  1.523021050000e-08   1.620888710000e-08    4.613297412703e-12   4.909742837844e-12   580_set2
5   19   45.000000   0.740000   3289.905260  1.518296540000e-08   1.633790140000e-08    4.615015995932e-12   4.966070481920e-12   580_set1
5   19   45.000000   0.740000   4151.651310  1.934294030000e-08   1.959476060000e-08    4.659095587678e-12   4.719751042869e-12   750_set3
5   19   45.000000   0.740000   4150.873089  1.931593190000e-08   1.949861090000e-08    4.653462412809e-12   4.697472190049e-12   750_set1
5   19   45.000000   0.740000   4151.233376  1.931050230000e-08   1.937315430000e-08    4.651750588546e-12   4.666842970575e-12   750_set2
5   20   45.000000   0.780000   3184.115182  1.061261630000e-08   1.147650830000e-08    3.332987562760e-12   3.604300612263e-12   580_set1
5   20   45.000000   0.780000   3186.540796  1.061024420000e-08   1.154063640000e-08    3.329706060352e-12   3.621681672642e-12   580_set2
5   20   45.000000   0.780000   4034.098627  1.357470170000e-08   1.408742370000e-08    3.364990039942e-12   3.492087081291e-12   750_set1
5   20   45.000000   0.780000   4033.701356  1.357000690000e-08   1.417762320000e-08    3.364157557132e-12   3.514792481826e-12   750_set2
5   20   45.000000   0.780000   4027.598667  1.354569570000e-08   1.403547450000e-08    3.363218835825e-12   3.484824497286e-12   750_set3
5   21   45.000000   0.820000   3084.109635  7.343589330000e-09   8.512479250000e-09    2.381105148358e-12   2.760109158701e-12   580_set1
5   21   45.000000   0.820000   3088.640936  7.346321360000e-09   8.527488450000e-09    2.378496404154e-12   2.760919325587e-12   580_set2
5   21   45.000000   0.820000   3928.594307  9.434508160000e-09   1.034286250000e-08    2.401497182641e-12   2.632713304494e-12   750_set1
5   21   45.000000   0.820000   3924.075383  9.422172790000e-09   1.037892050000e-08    2.401119211629e-12   2.644934025723e-12   750_set3
5   21   45.000000   0.820000   3926.634700  9.416789750000e-09   1.029012630000e-08    2.398183296755e-12   2.620596792465e-12   750_set2
5   22   45.000000   0.860000   3001.771743  5.046306640000e-09   6.310529080000e-09    1.681109382073e-12   2.102268133717e-12   580_set2
5   22   45.000000   0.860000   2999.271088  5.040870980000e-09   6.146656350000e-09    1.680698687147e-12   2.049383390049e-12   580_set1
5   22   45.000000   0.860000   3817.912643  6.471405740000e-09   7.709258240000e-09    1.695011474887e-12   2.019233796283e-12   750_set1
5   22   45.000000   0.860000   3815.582330  6.466913970000e-09   7.688726300000e-09    1.694869461774e-12   2.015085938402e-12   750_set2
5   22   45.000000   0.860000   3818.609309  6.461767950000e-09   7.732067720000e-09    1.692178336959e-12   2.024838650494e-12   750_set3
5   23   45.000000   0.900000   2944.214825  3.448883300000e-09   4.786545880000e-09    1.171410207813e-12   1.625746137597e-12   580_set1
5   23   45.000000   0.900000   2944.115896  3.445112840000e-09   4.802429580000e-09    1.170168893378e-12   1.631195832516e-12   580_set2
5   23   45.000000   0.900000   3722.823647  4.404184410000e-09   5.495503540000e-09    1.183022573081e-12   1.476165422025e-12   750_set1
5   23   45.000000   0.900000   3728.995280  4.409846380000e-09   5.649051160000e-09    1.182582987877e-12   1.514898983728e-12   750_set2
5   23   45.000000   0.900000   3731.461565  4.408505280000e-09   5.439071450000e-09    1.181441964015e-12   1.457624942735e-12   750_set3
5   24   45.000000   0.940000   2909.939237  2.343580360000e-09   3.380429470000e-09    8.053708923545e-13   1.161683868521e-12   580_set2
5   24   45.000000   0.940000   2910.109961  2.338605470000e-09   3.469390560000e-09    8.036141250128e-13   1.192185383541e-12   580_set1
5   24   45.000000   0.940000   3649.503980  2.970134840000e-09   4.056926820000e-09    8.138461709528e-13   1.111637867018e-12   750_set3
5   24   45.000000   0.940000   3652.531553  2.969328080000e-09   4.004030490000e-09    8.129506992379e-13   1.096234332791e-12   750_set1
5   24   45.000000   0.940000   3646.331273  2.963657960000e-09   4.007670560000e-09    8.127780330726e-13   1.099096670035e-12   750_set2
5   25   45.000000   0.980000   2892.915902  1.576164970000e-09   2.515927420000e-09    5.448360835206e-13   8.696856407961e-13   580_set2
5   25   45.000000   0.980000   2894.537862  1.574257740000e-09   2.458010800000e-09    5.438718769815e-13   8.491893757097e-13   580_set1
5   25   45.000000   0.980000   3574.575254  1.972043650000e-09   3.401373750000e-09    5.516861472683e-13   9.515462700621e-13   750_set2
5   25   45.000000   0.980000   3574.350702  1.971968920000e-09   3.228430640000e-09    5.516998986408e-13   9.032215664214e-13   750_set3
5   25   45.000000   0.980000   3568.717939  1.966270850000e-09   3.083576680000e-09    5.509740146488e-13   8.640572700638e-13   750_set1
5   26   45.000000   1.020000   2906.673528  1.052276930000e-09   1.917386190000e-09    3.620210250183e-13   6.596496550197e-13   580_set2
5   26   45.000000   1.020000   2879.080573  1.043728670000e-09   1.743449950000e-09    3.625215215538e-13   6.055578875944e-13   580_set1
5   26   45.000000   1.020000   3510.838324  1.294287620000e-09   2.072287720000e-09    3.686548626157e-13   5.902543862057e-13   750_set2
5   26   45.000000   1.020000   3513.380234  1.293794720000e-09   2.110897800000e-09    3.682478507392e-13   6.008167802540e-13   750_set3
5   26   45.000000   1.020000   3512.136260  1.294233250000e-09   2.047877760000e-09    3.685031428707e-13   5.830860787844e-13   750_set1
5   27   45.000000   1.060000   2895.096277  6.886962800000e-10   1.307679810000e-09    2.378837227181e-13   4.516878489979e-13   580_set2
5   27   45.000000   1.060000   2906.195117  6.904098550000e-10   1.290526820000e-09    2.375648665024e-13   4.440606249907e-13   580_set1
5   27   45.000000   1.060000   3444.127311  8.328791590000e-10   1.490126130000e-09    2.418258919582e-13   4.326570987201e-13   750_set2
5   27   45.000000   1.060000   3436.366250  8.307661050000e-10   1.413187010000e-09    2.417571482667e-13   4.112445843047e-13   750_set1
5   27   45.000000   1.060000   3437.753929  8.304705260000e-10   1.459336960000e-09    2.415735806436e-13   4.245030302167e-13   750_set3
5   28   45.000000   1.100000   2920.591785  4.444032090000e-10   9.921636670000e-10    1.521620417076e-13   3.397132293858e-13   580_set1
5   28   45.000000   1.100000   2892.431994  4.401331830000e-10   9.200587520000e-10    1.521671672534e-13   3.180917490570e-13   580_set2
5   28   45.000000   1.100000   3360.692147  5.241606850000e-10   1.028008060000e-09    1.559680750490e-13   3.058917672414e-13   750_set1
5   28   45.000000   1.100000   3361.753163  5.242888580000e-10   1.029659180000e-09    1.559569761904e-13   3.062863720432e-13   750_set2
5   28   45.000000   1.100000   3366.877547  5.240469470000e-10   1.023114310000e-09    1.556477595887e-13   3.038763054842e-13   750_set3
5   29   45.000000   1.140000   2908.969059  2.803038810000e-10   6.543928760000e-10    9.635849516267e-14   2.249569736658e-13   580_set1
5   29   45.000000   1.140000   2904.727737  2.775390170000e-10   6.668688150000e-10    9.554734285928e-14   2.295804892505e-13   580_set2
5   29   45.000000   1.140000   3313.360052  3.247206620000e-10   6.852389200000e-10    9.800343364555e-14   2.068108835882e-13   750_set3
5   29   45.000000   1.140000   3301.569102  3.235580520000e-10   6.780272230000e-10    9.800129635451e-14   2.053651467084e-13   750_set1
5   29   45.000000   1.140000   3303.413959  3.233973690000e-10   6.784294380000e-10    9.789792409120e-14   2.053722138431e-13   750_set2
5   30   45.000000   1.180000   2872.094693  1.763366020000e-10   4.374159030000e-10    6.139651399022e-14   1.522985659443e-13   580_set2
5   30   45.000000   1.180000   2890.049017  1.769985100000e-10   4.353010740000e-10    6.124412041417e-14   1.506206543347e-13   580_set1
5   30   45.000000   1.180000   3251.025495  2.051341430000e-10   4.823744530000e-10    6.309828800650e-14   1.483760904803e-13   750_set1
5   30   45.000000   1.180000   3255.068462  2.050619370000e-10   4.818978490000e-10    6.299773396287e-14   1.480453804968e-13   750_set2
5   30   45.000000   1.180000   3233.004804  2.039197860000e-10   4.647538010000e-10    6.307438385112e-14   1.437528952710e-13   750_set3
