#This file contains combined (averaged) Reduced Xsec
#Red Xsec Units: MeV^-3
#!thnq_bin[f,2]/   pm_bin[f,3]/   red_pwiaXsec_theory[f,4]/    red_fsiXsec_theory[f,5]/
5.000000   0.020000   7.028572132360e-07   6.802112506089e-07
5.000000   0.060000   1.918592201312e-07   1.827192307429e-07
5.000000   0.100000   4.297513447722e-08   4.006929168506e-08
5.000000   0.140000   1.205383901999e-08   1.101951960974e-08
5.000000   0.180000   4.075228229067e-09   3.628883439069e-09
5.000000   0.220000   1.655522021354e-09   1.450544324154e-09
5.000000   0.260000   7.466460018433e-10   6.487127983978e-10
