5.27854,0.0
5.27869,0.0
5.27883,0.0
5.27897,-2.27373675443e-13
5.27912,-2.27373675443e-13
5.27926,-2.27373675443e-13
5.27941,-2.27373675443e-13
5.27956,-2.27373675443e-13
5.27971,-4.54747350886e-13
5.27985,-4.54747350886e-13
5.28,-4.54747350886e-13
5.28014,-4.54747350886e-13
5.28029,-4.54747350886e-13
5.28043,-6.8212102633e-13
5.28057,-6.8212102633e-13
5.28071,-6.8212102633e-13
5.28086,-6.8212102633e-13
5.281,-6.8212102633e-13
5.28114,-9.09494701773e-13
5.28129,-9.09494701773e-13
5.28143,-9.09494701773e-13
5.28157,-9.09494701773e-13
5.28171,-9.09494701773e-13
5.28186,-1.13686837722e-12
5.282,-1.13686837722e-12
5.28215,-1.13686837722e-12
5.28229,-1.13686837722e-12
5.28244,-1.13686837722e-12
5.28259,-1.36424205266e-12
5.28274,-1.36424205266e-12
5.28288,-1.36424205266e-12
5.28303,-1.36424205266e-12
5.28317,-1.36424205266e-12
5.28331,-1.5916157281e-12
5.28346,-1.5916157281e-12
5.2836,-1.5916157281e-12
5.28374,-1.5916157281e-12
5.28389,-1.5916157281e-12
5.28403,-1.81898940355e-12
5.28417,-1.81898940355e-12
5.28431,-1.81898940355e-12
5.28446,-1.81898940355e-12
5.2846,-1.81898940355e-12
5.28474,-2.04636307899e-12
5.28489,-2.04636307899e-12
5.28503,-2.04636307899e-12
5.28518,-2.04636307899e-12
5.28532,-2.04636307899e-12
5.28547,-2.27373675443e-12
5.28562,-2.27373675443e-12
5.28576,-2.27373675443e-12
5.28591,-2.27373675443e-12
5.28606,-2.27373675443e-12
5.2862,-2.50111042988e-12
5.28634,-2.50111042988e-12
5.28649,-2.50111042988e-12
5.28663,-2.50111042988e-12
5.28677,-2.50111042988e-12
5.28691,-2.72848410532e-12
5.28706,-2.72848410532e-12
5.2872,-2.72848410532e-12
5.28734,-2.72848410532e-12
5.28749,-2.72848410532e-12
5.28763,-2.95585778076e-12
5.28777,-2.95585778076e-12
5.28791,-2.95585778076e-12
5.28806,-2.95585778076e-12
5.28821,-2.95585778076e-12
5.28835,-3.18323145621e-12
5.2885,-3.18323145621e-12
5.28865,-3.18323145621e-12
5.28879,-3.18323145621e-12
5.28894,-3.18323145621e-12
5.28909,-3.41060513165e-12
5.28923,-3.41060513165e-12
5.28937,-3.41060513165e-12
5.28951,-3.41060513165e-12
5.28966,-3.41060513165e-12
5.2898,-3.63797880709e-12
5.28994,-3.63797880709e-12
5.29009,-3.63797880709e-12
5.29023,-3.63797880709e-12
5.29037,-3.63797880709e-12
5.29051,-3.86535248253e-12
5.29066,-3.86535248253e-12
5.2908,-3.86535248253e-12
5.29094,-3.86535248253e-12
5.29109,-3.86535248253e-12
5.29124,-4.09272615798e-12
5.29138,-4.09272615798e-12
5.29153,-4.09272615798e-12
5.29168,-4.09272615798e-12
5.29182,-4.09272615798e-12
5.29197,-4.32009983342e-12
5.29211,-4.32009983342e-12
5.29226,-4.32009983342e-12
5.2924,-4.32009983342e-12
5.29254,-4.32009983342e-12
5.29269,-4.54747350886e-12
5.29283,-4.54747350886e-12
5.29297,-4.54747350886e-12
